level,position,tech_stack,experience,gender,company,company_size,work_type,city,currency,salary,raise_period
0,22,95,1,0,2,0,2,70,3,28,1
2,22,1119,6,0,4,0,0,70,0,22,1
0,2,3,1,1,41,6,0,70,3,18,1
1,22,1247,1,0,6,3,2,70,3,19,2
2,22,627,7,0,27,1,0,70,1,22,1
2,18,206,4,0,6,4,0,70,3,62,2
1,19,281,5,0,41,2,0,40,3,28,2
2,53,349,6,0,41,4,0,70,3,45,2
0,22,279,0,0,3,2,0,77,3,24,1
0,2,1103,1,0,23,1,2,70,3,16,2
2,31,682,6,0,23,4,0,70,3,63,2
1,39,262,5,1,4,4,2,71,3,28,2
2,31,681,5,0,23,4,0,70,3,58,2
0,21,911,1,0,4,0,1,70,3,16,1
1,22,1011,5,0,41,5,2,71,2,0,3
1,22,564,6,0,23,4,2,70,3,27,3
2,47,454,4,0,23,4,2,70,3,78,2
2,2,1119,4,0,23,3,1,70,3,28,1
1,34,1392,1,0,2,4,2,70,3,45,2
1,22,662,1,0,34,1,2,70,3,27,2
2,40,874,7,0,41,2,2,70,3,36,1
2,53,156,2,0,5,5,1,70,3,61,2
0,2,652,1,0,6,4,2,70,3,45,2
2,33,405,7,0,23,2,0,40,3,73,2
0,2,3,1,0,23,6,0,70,3,20,1
2,22,452,2,0,23,4,1,40,3,50,2
0,22,339,0,1,23,1,0,70,3,13,1
2,53,831,7,0,2,4,2,70,3,78,2
2,21,661,6,0,23,4,2,70,3,57,2
2,22,837,2,0,27,3,1,40,3,59,2
1,31,681,1,0,41,3,2,71,3,34,1
2,2,449,4,0,23,4,0,70,3,61,2
1,22,57,1,0,27,4,1,70,3,28,1
0,22,60,0,0,23,3,1,70,3,19,1
2,47,3,2,0,3,1,0,70,3,28,1
2,19,372,4,0,23,2,2,70,3,39,2
1,13,1247,1,0,23,4,2,70,3,34,2
0,22,673,7,0,2,4,2,71,3,70,2
1,22,309,5,1,38,2,2,71,3,32,2
2,17,423,6,0,34,2,2,40,0,33,2
2,53,449,7,0,23,4,2,70,3,73,2
0,22,113,0,0,23,4,0,70,3,10,1
0,11,1252,0,0,23,1,1,70,3,84,1
2,2,449,4,0,23,4,0,1,1,55,1
2,24,874,5,0,34,3,1,70,3,45,1
2,22,627,5,0,23,4,2,70,3,38,2
2,17,1204,7,0,6,4,2,70,3,52,2
1,2,3,6,1,41,6,2,70,3,32,2
2,47,57,2,1,2,4,2,70,3,64,2
1,12,1321,1,0,6,4,2,70,3,20,2
1,22,29,6,0,23,4,0,70,3,40,4
0,41,1043,1,1,23,4,0,40,3,16,2
0,22,7,0,0,2,4,0,70,3,21,2
2,53,852,2,0,41,1,0,70,3,56,2
2,8,1356,5,0,41,4,0,70,3,42,2
1,2,3,2,0,34,0,1,70,3,34,1
1,22,1029,5,0,34,3,0,70,3,23,1
1,33,7,6,0,41,4,1,100,3,21,1
0,2,3,0,0,23,1,1,40,3,7,2
1,22,3,1,0,34,3,2,52,3,32,1
2,22,7,5,1,23,4,2,70,3,50,1
0,21,1342,0,0,34,5,2,70,3,18,2
1,2,57,5,0,23,4,0,40,3,25,2
2,18,345,4,0,23,4,0,70,3,72,1
1,41,954,5,0,23,2,2,40,3,26,2
2,31,869,6,1,34,0,0,77,3,26,1
1,2,3,6,0,23,4,0,70,3,32,3
1,2,3,7,0,27,3,2,40,3,27,2
2,22,529,3,0,25,4,2,70,0,44,1
2,18,263,3,0,6,6,2,0,3,56,2
1,2,449,1,0,2,4,0,70,3,41,2
2,17,1247,2,0,2,4,0,70,3,50,2
1,2,3,1,0,34,6,2,70,3,34,1
0,33,405,1,1,34,1,2,64,3,28,1
2,2,1103,6,0,23,2,2,70,1,22,1
1,21,886,5,0,23,4,0,40,3,19,1
2,19,372,2,0,23,6,0,70,3,46,2
2,2,3,6,1,41,6,0,70,3,67,1
2,33,740,2,0,23,4,2,40,1,55,2
0,22,57,0,0,23,6,0,70,3,21,1
1,22,60,1,0,34,1,2,70,3,39,1
2,47,662,2,0,23,4,0,70,3,52,2
0,34,1385,1,0,6,4,2,71,3,25,1
2,47,1247,2,0,23,4,0,1,1,55,1
2,2,851,6,0,23,4,0,70,3,46,1
2,2,449,6,0,23,2,2,70,3,63,2
0,22,59,1,0,23,4,0,70,3,4,2
1,34,1385,1,0,23,4,0,71,3,27,2
1,22,57,5,1,23,2,0,70,3,25,2
1,2,3,5,0,34,3,2,70,3,31,4
2,48,564,4,0,23,4,0,70,3,72,2
1,22,523,5,0,23,1,1,70,3,20,2
2,22,805,6,1,23,4,2,40,3,34,1
2,24,976,5,0,28,1,1,70,3,30,1
1,22,452,1,1,2,4,2,34,3,29,2
2,34,1392,7,0,34,1,0,70,3,48,2
2,53,731,6,0,34,1,2,70,3,62,1
2,38,461,7,0,23,4,0,70,3,68,2
2,15,525,7,0,23,4,0,40,3,18,1
1,21,1009,1,0,4,1,0,70,3,20,2
1,31,681,1,0,34,4,2,16,2,33,1
2,22,3,7,0,23,2,1,70,3,35,1
2,11,577,7,0,2,4,2,94,3,82,2
2,48,57,4,0,34,1,0,70,3,47,2
2,22,7,4,0,5,1,1,70,3,45,2
0,40,449,0,0,41,2,1,71,3,20,1
1,22,308,5,0,23,4,0,41,1,0,1
2,31,934,7,0,34,6,4,70,0,33,1
1,33,405,5,0,41,3,2,34,3,34,2
1,22,671,5,0,23,4,0,40,3,42,2
2,17,87,6,0,2,4,0,70,3,67,2
1,22,1127,7,0,41,0,2,47,0,66,2
1,22,76,5,0,23,4,0,71,3,39,2
1,2,18,5,0,23,4,2,70,3,46,2
2,22,60,4,0,23,4,2,70,3,49,1
2,21,1335,3,0,34,3,2,40,3,20,1
2,48,767,7,0,23,4,1,40,3,26,2
2,34,1385,7,0,2,4,0,70,3,74,2
1,33,893,5,0,4,2,2,70,3,29,2
2,2,449,6,0,34,1,2,70,3,61,2
0,2,449,1,0,23,4,1,70,3,29,2
1,33,887,1,0,34,5,2,52,3,26,2
2,2,449,2,1,23,2,2,40,3,54,2
2,22,1033,6,0,34,5,2,71,3,47,2
2,38,1375,4,0,41,5,0,70,3,28,2
1,40,685,1,0,6,4,2,71,3,49,2
2,21,1010,2,0,23,4,0,40,3,39,2
2,22,449,6,0,27,2,2,40,3,42,2
2,2,3,7,0,34,4,0,70,3,56,2
1,33,696,5,0,23,2,2,0,0,77,1
0,31,246,1,0,6,5,0,70,3,16,1
2,22,3,7,0,34,5,0,71,3,28,4
1,2,281,1,0,31,1,1,40,3,45,2
2,48,716,4,0,23,4,0,40,3,62,2
1,41,665,1,1,41,6,2,70,3,19,1
1,22,87,5,0,23,4,0,70,3,20,1
2,19,372,7,0,23,4,0,70,3,50,2
2,53,679,5,0,34,0,0,40,3,34,1
2,47,452,2,0,2,4,0,70,3,82,2
1,22,290,1,1,23,4,0,70,3,23,2
2,21,889,7,0,34,3,0,70,3,26,1
0,17,363,0,0,23,6,2,71,3,21,2
0,21,911,5,1,23,4,0,70,3,25,2
1,40,661,1,0,23,6,0,70,3,28,1
2,22,241,2,0,41,3,1,64,3,41,2
2,31,934,7,0,34,2,2,70,3,63,2
1,2,3,5,0,27,5,0,70,3,34,2
2,22,21,3,0,2,4,0,70,3,48,2
0,40,714,1,0,6,1,2,64,0,4,2
0,2,449,1,0,34,1,0,71,3,27,2
0,34,1385,1,0,2,4,2,70,3,28,2
1,19,1252,5,0,23,4,0,13,1,44,1
0,34,1385,1,0,27,4,0,70,3,16,2
2,48,1002,4,0,23,4,0,70,0,1,1
1,21,874,1,0,23,4,1,70,3,16,2
1,33,887,5,0,23,6,2,95,3,31,4
1,22,3,1,0,41,1,1,70,3,87,1
0,21,886,0,0,27,3,1,70,3,18,1
1,22,837,1,0,27,1,2,70,3,27,2
0,34,1392,0,0,23,4,2,40,3,21,1
1,22,3,6,0,6,4,2,96,3,37,3
2,53,60,2,0,23,4,1,70,3,38,2
1,2,3,6,0,23,4,1,40,3,36,2
0,40,449,0,1,27,4,0,71,3,7,2
1,22,57,1,0,23,4,2,70,3,28,2
2,2,449,6,0,41,4,2,70,3,54,2
2,22,612,7,0,23,4,2,70,3,46,2
2,31,681,2,0,6,4,0,70,3,79,1
2,53,1215,7,0,23,4,0,70,3,37,2
1,39,934,1,1,34,3,2,70,3,23,2
2,22,1331,7,0,41,3,0,70,3,28,1
1,22,339,5,0,23,6,2,70,3,37,2
2,48,662,4,0,23,4,1,32,0,1,1
1,41,1248,5,0,34,3,0,40,3,18,2
1,35,409,5,0,34,6,2,71,3,54,2
2,53,322,7,0,23,2,0,70,3,53,1
1,22,60,5,0,2,4,2,40,3,39,1
2,17,1247,5,0,27,3,2,70,3,34,2
1,22,1157,6,0,4,0,1,95,3,7,2
0,33,939,0,0,34,5,0,70,3,7,2
2,53,42,4,0,6,4,2,70,3,48,2
1,22,483,1,0,3,4,0,70,3,21,1
1,2,1082,5,0,34,3,2,70,0,22,1
1,21,886,1,0,34,2,0,70,3,36,1
1,2,3,1,0,34,5,0,71,3,19,1
2,22,455,2,0,23,4,0,70,3,45,1
2,22,3,6,0,23,4,2,70,3,56,1
1,14,3,1,0,23,4,0,70,3,31,1
2,21,900,3,0,27,1,2,41,1,44,1
0,22,797,5,0,23,2,2,70,3,34,1
2,5,354,2,0,23,4,2,70,3,47,2
1,2,449,1,0,23,2,2,51,3,28,2
2,53,1163,4,0,34,1,0,71,3,20,3
2,53,1356,7,0,41,4,0,70,3,56,1
1,2,3,5,0,23,4,0,40,3,37,1
1,2,449,1,0,23,6,0,40,3,31,2
2,2,759,7,0,23,4,0,77,3,50,1
2,22,449,7,0,34,0,1,75,3,23,1
2,22,3,2,0,27,4,2,70,3,50,1
0,22,1062,0,0,34,1,0,71,3,16,2
2,2,1103,5,0,6,5,1,70,3,31,2
1,38,918,1,0,23,4,1,70,3,37,2
1,2,661,5,0,2,4,2,40,3,36,2
2,22,7,7,0,23,6,1,41,3,39,1
1,21,447,1,1,23,4,2,70,3,21,1
0,2,1103,1,0,23,4,0,70,3,35,2
1,22,837,1,0,2,4,2,70,3,28,2
0,22,1044,1,0,23,3,0,70,3,28,2
1,31,934,1,0,23,4,2,70,3,45,3
0,33,1336,1,0,23,2,0,70,3,28,2
2,53,453,3,0,23,4,2,70,3,72,1
1,50,1286,1,0,23,4,2,70,3,27,1
2,10,201,4,0,41,3,2,70,3,56,2
2,10,1061,3,0,4,3,2,70,3,37,2
0,21,886,0,0,34,1,2,71,3,13,2
0,21,886,0,0,23,6,0,70,3,16,2
2,40,700,4,0,23,4,2,70,3,36,1
1,2,449,1,0,41,4,2,40,3,31,2
2,36,414,6,0,6,4,2,13,1,55,2
1,22,1059,1,0,34,2,2,40,3,32,1
0,22,449,0,0,41,3,2,40,3,16,1
1,33,405,5,0,23,4,2,71,3,34,2
1,31,498,1,0,41,6,1,70,3,23,2
2,21,886,7,0,23,4,2,70,3,49,1
2,22,169,2,0,41,4,2,70,3,42,2
0,22,87,1,0,23,4,2,70,3,28,2
2,18,7,7,0,23,3,1,40,3,36,2
1,22,1219,1,0,4,5,2,77,3,13,1
1,46,1356,1,1,41,3,0,40,3,24,2
1,2,57,1,0,34,0,2,70,3,23,2
1,21,1017,5,0,23,3,2,70,3,25,2
1,33,887,5,1,34,3,0,70,3,25,2
0,41,3,1,1,23,6,0,40,3,21,1
1,14,1247,1,1,23,4,0,70,3,20,1
2,53,1190,4,0,41,0,2,91,1,33,1
2,2,168,6,0,2,4,2,70,3,48,1
0,22,57,0,0,23,3,2,70,3,25,2
2,22,7,6,1,23,1,1,40,3,39,2
2,2,449,3,0,2,4,2,94,3,64,1
0,33,405,0,0,23,2,1,40,3,10,1
0,31,681,1,1,4,3,1,70,3,87,1
0,2,387,1,1,23,4,1,86,3,1,1
0,22,1195,0,0,6,1,4,70,3,1,1
2,33,3,7,0,41,4,0,29,1,33,2
2,22,311,5,0,41,1,2,71,3,38,2
2,48,1413,7,0,23,2,0,70,3,49,1
2,53,3,4,0,41,1,2,70,3,71,1
2,22,3,2,0,34,6,0,70,3,50,2
2,22,452,6,0,2,4,0,40,3,45,2
1,22,3,6,0,23,4,0,70,3,49,1
2,14,1247,5,0,23,4,0,70,3,57,1
1,41,953,7,0,23,4,0,70,3,31,2
1,2,57,5,0,23,2,0,70,3,35,2
2,2,3,3,1,23,4,0,70,3,53,1
2,22,449,2,1,23,2,2,40,3,39,2
1,2,1156,5,0,23,4,2,70,3,30,2
1,33,405,1,0,23,4,0,1,1,33,2
0,2,3,0,0,34,2,2,34,3,18,2
1,31,934,5,1,6,4,2,70,3,60,2
2,53,1356,7,1,41,4,0,70,3,34,1
2,33,692,6,1,2,4,2,40,3,45,2
0,22,87,0,0,34,3,2,40,3,4,1
0,2,837,0,0,34,6,1,70,3,23,1
0,22,449,1,0,34,3,2,84,3,26,4
2,37,1,3,1,34,6,0,71,3,53,1
2,34,1392,5,0,2,4,2,40,3,48,2
0,31,681,0,0,6,6,0,70,3,19,2
2,19,1252,5,0,23,2,1,40,3,57,2
1,2,409,5,0,28,2,0,70,3,68,2
2,22,974,2,0,34,5,0,71,0,22,2
1,22,449,6,0,41,4,2,1,1,44,1
2,10,1186,7,0,34,1,0,40,0,22,2
2,47,57,6,0,23,2,0,70,3,39,2
0,22,3,1,0,23,6,2,40,3,13,1
0,2,449,0,0,2,4,3,70,3,13,2
2,21,886,6,0,34,6,2,70,0,77,2
2,2,774,7,0,34,1,0,70,3,36,1
2,47,449,3,0,23,4,0,70,3,86,2
0,21,886,0,0,23,1,2,70,3,16,1
2,22,91,7,0,23,4,0,40,3,50,1
1,39,1387,5,1,41,6,0,70,3,23,2
0,22,1219,1,0,34,3,1,40,3,27,2
2,37,1067,4,0,27,2,0,40,3,85,1
0,15,1051,0,0,2,4,0,70,3,23,2
2,22,797,7,0,23,3,1,34,3,45,1
1,2,372,1,1,23,2,1,40,3,39,2
2,38,1247,2,0,23,4,4,70,3,82,2
1,19,1252,1,0,23,2,1,78,3,26,2
2,22,1141,5,0,34,1,0,52,3,23,1
2,10,1267,2,0,34,3,0,20,3,17,2
0,21,886,0,0,23,5,1,70,3,1,1
2,53,3,4,0,23,6,1,70,3,45,1
1,12,1371,1,1,23,4,2,70,3,16,2
1,2,1103,6,0,41,0,2,70,3,18,1
0,21,887,0,0,23,3,1,71,3,87,1
1,12,1247,1,0,41,2,2,70,3,29,1
0,22,734,1,1,34,0,2,70,0,0,2
2,53,613,3,0,34,5,0,40,3,50,1
1,22,57,1,0,23,4,2,70,3,34,2
0,40,3,0,0,23,4,0,70,3,19,4
2,22,251,6,0,6,3,0,70,3,34,1
1,53,449,1,0,23,4,0,70,3,28,1
2,5,961,7,1,23,4,2,70,3,47,2
2,10,235,4,0,6,4,1,52,3,38,2
1,21,874,5,0,41,1,2,70,3,1,1
1,2,978,1,0,34,0,0,71,3,20,2
1,2,449,5,0,27,2,2,70,3,30,1
1,17,363,1,0,23,4,0,70,3,50,2
1,2,1134,1,0,27,2,2,70,3,18,2
1,22,339,5,0,34,1,2,70,3,23,2
2,13,1321,3,0,27,4,2,29,1,33,1
1,34,1385,5,0,41,4,2,70,3,41,2
2,39,1230,3,0,2,4,0,70,3,81,2
2,22,57,7,0,23,4,2,100,3,50,1
2,53,1321,6,0,23,4,0,57,3,49,2
2,21,1003,6,1,23,4,0,70,3,46,2
0,21,896,0,0,34,3,2,70,3,16,2
2,22,309,6,1,23,4,0,77,3,34,2
0,14,1247,1,0,23,4,0,94,3,25,2
1,2,57,6,1,6,1,2,70,3,13,1
0,53,57,7,0,34,1,2,70,3,45,1
2,2,449,6,0,27,6,2,70,3,70,2
0,2,1247,0,0,41,3,0,70,3,13,1
0,22,57,1,0,23,1,2,70,3,25,2
2,22,612,6,0,2,4,2,70,3,58,2
2,48,449,2,0,41,6,2,70,3,85,2
1,41,449,1,0,41,2,0,70,3,28,2
2,48,3,4,0,23,4,2,70,3,85,1
1,2,151,1,0,23,4,2,95,3,28,2
2,10,737,4,0,34,3,1,70,3,9,4
2,22,449,3,0,2,4,2,70,3,76,1
1,2,3,6,0,23,6,1,40,3,34,2
2,2,3,7,0,23,6,0,52,3,28,2
0,21,886,1,0,27,4,2,70,3,25,2
2,48,1053,3,0,34,1,0,70,3,61,1
2,53,1385,7,0,2,4,2,22,0,7,1
2,48,1172,2,0,23,4,2,55,0,33,1
1,2,661,5,0,27,1,1,64,3,18,3
2,53,1207,2,0,34,1,2,70,0,33,1
1,22,113,1,0,34,1,0,70,3,23,2
1,21,886,1,0,23,2,2,70,3,36,4
2,12,1324,5,0,23,4,0,70,3,34,1
2,22,1124,3,0,23,4,1,70,0,44,1
2,22,309,6,0,23,4,0,70,3,34,2
2,2,1356,2,0,41,4,0,70,3,38,2
2,10,1252,4,0,34,1,1,40,3,45,2
0,5,918,0,0,41,4,0,70,3,20,2
2,47,3,4,1,23,2,0,70,3,64,2
0,22,339,0,0,23,4,0,70,3,19,2
2,25,756,1,0,27,4,2,70,3,34,4
2,2,1103,3,0,23,4,1,40,3,61,2
2,53,661,7,0,23,4,1,70,3,62,2
2,47,478,4,0,23,4,1,40,3,17,1
0,2,968,0,0,34,0,2,71,3,87,1
1,2,3,5,0,23,4,0,70,3,47,3
0,2,805,1,0,23,2,2,70,3,19,2
1,2,3,2,0,23,4,0,70,3,25,2
1,19,372,1,0,34,1,1,70,3,28,2
2,21,886,6,0,23,4,2,77,3,47,2
0,14,1247,1,0,34,1,0,70,3,19,3
2,2,449,7,1,2,4,0,104,3,63,2
1,30,1328,0,0,4,2,2,40,3,53,1
1,40,449,1,0,27,6,2,70,3,19,1
1,22,837,5,0,23,4,0,70,3,41,4
1,41,449,5,1,23,4,2,70,3,48,2
2,34,1385,6,0,34,3,0,1,1,44,1
1,22,662,1,0,41,6,2,70,3,28,2
1,21,355,1,1,23,4,0,70,3,29,1
0,39,316,1,0,23,4,1,40,3,27,1
2,22,837,7,0,23,4,2,40,3,48,2
1,21,886,5,0,41,3,0,71,3,35,2
1,13,1247,1,0,23,6,2,70,3,31,2
2,48,1142,5,0,34,4,0,70,3,61,2
1,38,449,5,0,23,6,0,70,3,36,2
1,22,1071,5,0,4,1,2,51,0,22,1
1,2,3,5,0,23,4,2,70,3,34,1
1,22,671,1,0,27,3,2,40,3,38,2
0,21,1007,1,0,23,4,1,70,3,13,2
2,15,401,2,0,34,3,2,70,0,44,1
0,2,449,0,0,6,4,2,52,3,28,2
2,38,3,7,0,23,2,0,70,3,35,1
0,21,911,1,0,4,3,0,52,3,16,2
2,53,1252,6,0,23,4,0,70,3,57,3
0,17,449,0,0,23,2,2,70,3,27,2
1,34,1392,5,0,27,4,2,71,3,50,2
2,33,1008,6,0,4,2,0,70,3,36,2
2,2,449,7,0,6,4,0,13,1,44,1
1,41,1326,6,1,23,4,2,70,3,20,1
1,14,1309,5,1,23,4,0,70,3,24,1
0,41,450,0,0,27,6,1,40,3,20,2
2,17,805,6,0,23,4,0,70,3,63,2
0,19,375,1,0,9,1,0,70,3,25,2
0,22,449,1,0,34,6,2,70,3,40,2
2,2,449,6,1,6,2,2,70,3,34,2
0,5,368,0,0,27,4,0,70,3,7,2
0,1,1371,1,0,41,3,0,40,3,4,2
2,33,1336,5,0,23,2,2,70,3,42,2
2,53,980,7,0,23,4,4,71,3,64,2
1,21,889,1,0,27,4,0,70,3,29,1
0,21,886,0,0,34,6,2,52,3,18,2
2,53,1114,3,0,6,2,0,70,3,52,1
1,19,372,1,0,23,4,1,71,3,35,2
0,2,662,0,0,41,4,0,70,3,13,2
2,2,37,4,0,38,6,1,41,1,22,1
1,2,449,1,1,2,4,0,70,3,28,2
2,53,278,4,0,41,6,0,70,3,31,1
1,2,449,1,0,2,4,2,70,3,39,2
2,22,3,7,1,23,4,0,77,3,69,1
2,2,449,3,0,2,4,0,70,3,72,2
2,22,1221,7,0,4,0,1,94,3,13,1
2,22,1119,3,0,23,3,0,70,3,45,2
1,21,896,5,0,23,4,0,40,3,39,2
1,22,7,1,0,27,1,1,60,3,29,2
2,21,911,2,0,34,3,0,70,3,34,2
2,21,911,5,0,6,6,2,70,3,46,2
2,21,1023,6,0,23,4,2,70,3,29,4
0,22,54,1,0,23,4,2,77,3,20,2
1,19,1252,1,0,34,1,0,40,3,34,3
0,22,339,0,0,34,3,0,70,3,13,1
0,22,449,0,0,41,3,0,70,3,1,2
1,2,1247,5,0,34,6,0,40,3,34,2
0,22,153,1,0,23,4,2,70,3,10,2
2,53,309,4,0,34,4,2,70,3,83,2
2,5,661,2,0,23,4,0,70,3,36,1
2,18,24,4,0,23,5,0,71,3,27,1
1,2,449,1,0,23,4,1,40,3,36,2
0,5,1371,0,0,2,4,0,70,3,21,2
2,2,3,6,0,6,6,2,70,3,45,2
0,21,874,0,1,34,3,0,70,3,26,3
2,47,449,4,0,23,2,2,70,3,83,2
2,2,3,2,0,34,2,2,70,3,45,2
0,21,893,0,0,34,5,2,70,3,7,2
2,12,1064,2,0,23,4,1,40,3,29,2
1,31,681,1,0,23,4,2,38,3,23,2
1,33,1336,1,0,23,2,0,30,1,33,1
2,43,692,7,0,23,4,2,40,3,47,1
0,22,206,1,1,41,5,0,70,3,10,3
0,2,1252,1,1,23,4,2,70,3,20,2
1,22,661,7,0,20,4,1,40,3,27,2
0,22,98,1,0,34,5,0,40,3,10,2
2,21,1091,2,0,41,1,2,70,3,45,1
1,2,1247,1,0,6,4,2,70,3,16,4
2,53,1335,6,0,34,3,2,70,3,35,2
2,37,586,3,0,23,2,2,71,3,56,1
0,2,57,0,0,41,6,2,24,0,13,2
2,14,1247,4,0,41,4,2,70,3,70,1
1,22,171,5,0,23,2,0,70,3,30,1
0,19,372,1,0,34,0,1,78,3,7,2
1,22,57,5,0,23,4,0,77,3,35,2
2,14,1247,5,0,23,4,2,70,3,36,2
2,5,367,6,0,2,4,2,70,3,45,2
0,22,415,0,0,34,0,2,84,3,84,3
1,21,1335,1,0,27,5,2,70,3,28,2
2,22,3,7,1,23,4,0,70,3,47,1
1,17,594,5,0,23,4,2,71,3,27,2
1,40,802,1,0,2,4,0,29,1,44,2
0,12,1247,1,0,41,4,0,70,3,28,2
1,19,1260,1,0,41,1,1,40,3,20,2
1,21,876,5,1,23,4,0,70,3,48,4
1,2,3,5,0,23,4,0,70,3,34,2
0,2,837,1,0,2,4,2,70,3,24,1
2,17,423,2,0,6,4,2,70,3,83,3
1,19,372,6,1,27,2,1,70,3,42,2
2,2,3,6,0,6,4,2,70,3,61,1
2,10,799,4,0,23,3,2,70,3,18,2
0,21,355,1,0,23,5,1,52,3,16,3
2,2,3,7,1,2,3,2,40,3,45,2
2,17,1177,2,0,23,4,2,71,3,67,2
2,22,87,2,0,23,4,0,70,3,76,1
2,2,3,3,0,23,4,0,70,3,50,1
1,22,673,5,0,41,3,0,40,3,39,2
2,22,671,7,0,2,4,2,71,3,57,2
2,2,449,6,0,34,5,2,97,0,22,1
2,2,3,5,0,18,4,0,70,3,39,2
0,2,3,1,0,41,3,2,71,3,18,2
2,53,3,3,0,23,4,0,70,3,76,2
2,14,1274,6,0,23,4,0,40,3,43,2
2,47,1247,7,0,23,2,0,16,2,55,1
2,2,3,2,0,27,4,2,78,3,34,2
2,22,598,3,0,23,6,0,40,3,38,2
0,21,874,0,0,34,5,2,86,0,0,1
0,22,627,0,0,27,4,0,70,3,18,2
2,15,1223,3,0,23,3,0,70,3,57,1
2,22,1355,5,0,23,4,2,82,3,50,1
2,22,1161,3,0,23,2,0,70,3,50,2
0,17,1247,1,1,23,4,0,40,3,20,2
1,22,292,6,1,9,2,4,1,1,33,1
1,2,733,6,0,6,4,0,25,1,66,1
2,2,3,3,1,23,4,0,70,3,53,4
1,2,449,1,0,23,4,0,70,3,34,2
2,21,893,5,0,34,6,2,0,0,44,1
2,22,150,7,0,34,4,0,70,3,61,2
2,34,1385,6,0,6,4,2,70,3,78,2
2,2,409,5,0,34,6,0,0,0,84,1
2,22,540,6,0,23,4,0,40,3,48,2
2,41,880,7,0,41,2,2,70,3,43,4
2,53,1247,2,0,23,2,0,70,3,39,1
2,53,449,7,0,23,2,2,70,3,60,2
2,2,3,3,0,23,2,2,70,3,52,2
1,19,1252,5,0,23,2,1,70,3,46,2
2,22,1247,7,0,34,3,2,71,3,56,2
2,18,316,4,0,34,5,1,65,3,28,2
1,19,637,5,0,23,4,1,40,3,43,1
2,53,372,7,0,34,3,0,70,3,56,2
2,22,612,2,0,23,4,0,70,3,30,1
1,22,1159,1,0,34,5,0,40,3,38,4
1,22,60,5,0,12,6,1,40,3,34,1
2,2,449,7,0,23,4,0,40,3,53,2
2,22,875,3,0,41,3,2,80,3,72,1
1,22,372,5,0,23,2,0,70,3,20,2
0,40,449,0,0,27,4,0,70,3,10,1
2,22,666,3,0,34,5,2,40,0,33,1
0,22,57,0,0,23,4,0,70,3,23,1
0,2,878,0,1,23,4,0,70,3,10,2
2,34,1392,7,0,27,3,2,70,3,30,1
1,5,528,1,0,20,4,0,40,3,31,2
0,35,1293,1,0,23,4,1,70,3,39,1
2,48,1356,4,1,23,2,0,70,3,56,2
0,2,3,0,0,27,3,2,101,3,7,2
2,2,318,4,0,2,4,0,70,3,85,1
2,22,3,6,0,23,4,2,70,3,45,2
2,21,876,5,0,23,4,0,70,3,27,2
1,48,1079,3,0,6,4,0,70,3,12,2
1,38,1231,5,0,23,2,0,70,3,32,2
1,22,113,1,0,23,4,2,70,3,26,1
2,53,886,7,0,6,4,0,70,3,50,1
0,2,449,0,1,3,2,2,40,3,1,1
1,21,1335,5,0,4,5,2,70,3,36,2
1,38,1247,1,0,23,4,0,70,3,32,1
0,21,874,0,0,23,4,2,52,3,23,2
2,40,805,5,0,23,4,2,44,3,35,1
1,2,1400,5,1,23,4,0,70,3,26,1
2,2,449,5,0,23,4,2,40,3,34,1
2,2,1262,7,0,34,3,2,70,0,44,1
2,24,1403,6,0,28,5,1,70,3,45,3
1,21,893,1,0,23,4,2,71,3,23,3
1,21,911,1,1,34,1,0,70,3,23,2
1,2,449,5,0,23,6,0,70,3,37,4
0,21,1025,1,0,34,3,2,70,3,25,2
2,2,244,2,0,23,4,2,70,3,56,2
1,34,1385,1,0,41,4,2,70,3,29,1
2,22,874,1,0,23,4,0,70,3,32,2
1,21,1336,1,0,23,4,0,71,3,50,4
1,33,863,1,0,23,4,0,40,3,21,2
1,38,923,5,1,14,3,0,70,3,28,2
0,21,1283,0,1,34,5,0,71,3,16,1
1,21,1067,5,0,6,4,2,70,3,61,2
2,2,449,7,1,34,3,2,70,3,45,2
1,2,1073,5,0,23,4,0,71,0,0,2
1,31,607,5,0,23,4,0,70,3,24,2
2,12,1380,7,1,37,4,0,70,3,35,1
2,21,60,5,0,2,4,4,22,0,44,1
0,48,1247,5,0,41,4,0,70,3,13,1
1,2,1055,5,0,4,2,2,70,3,47,1
1,2,3,5,0,34,6,0,70,3,23,2
1,2,566,1,0,23,3,2,52,3,7,3
2,22,1176,4,0,27,5,1,77,0,7,1
2,2,3,5,0,27,4,0,70,3,38,1
2,2,449,5,0,34,3,0,70,3,36,2
2,2,3,5,0,23,4,2,71,3,42,2
2,10,313,4,0,34,3,2,70,3,85,2
1,22,840,5,0,23,4,1,40,3,39,2
2,24,1403,7,0,28,5,4,71,3,16,1
1,2,968,6,0,23,4,0,1,1,44,1
2,18,19,4,0,23,4,0,70,3,85,2
2,2,3,1,0,6,2,0,70,3,56,2
0,2,426,0,0,34,5,0,46,3,25,3
2,48,662,4,0,23,4,4,70,3,61,3
0,22,780,1,0,34,0,1,46,3,1,1
2,2,57,7,0,6,4,2,70,3,47,2
1,21,1007,1,0,6,6,2,52,0,22,1
0,19,1252,0,0,23,4,0,71,3,20,1
2,2,449,5,0,23,2,2,70,3,50,2
2,2,42,6,1,6,4,2,70,3,53,2
1,2,3,5,0,23,4,0,70,3,34,1
